FK_DateID;FK_Product;FK_Customer;DD_OrderID;ShipMode;total_cost;items_number
524;7096;2307;CA-2015-120670;Standard Class;799.92;1
660;3107;2041;CA-2015-120768;Second Class;1979.89;3
660;258;2041;CA-2015-120768;Second Class;1979.89;3
660;6554;2041;CA-2015-120768;Second Class;1979.89;3
457;4583;3870;CA-2015-120775;Standard Class;57.90;5
457;4362;3870;CA-2015-120775;Standard Class;57.90;5
457;866;3870;CA-2015-120775;Standard Class;57.90;5
457;3466;3870;CA-2015-120775;Standard Class;57.90;5
457;4275;3870;CA-2015-120775;Standard Class;57.90;5
88;5894;3646;CA-2015-120838;Second Class;935.15;2
88;7871;3646;CA-2015-120838;Second Class;935.15;2
666;7127;4773;CA-2015-120852;Standard Class;84.87;2
666;1918;4773;CA-2015-120852;Standard Class;84.87;2
445;959;4633;CA-2015-120887;Standard Class;87.54;1
542;727;4039;CA-2015-121006;Standard Class;1194.87;6
542;6432;4039;CA-2015-121006;Standard Class;1194.87;6
542;5375;4039;CA-2015-121006;Standard Class;1194.87;6
542;2305;4039;CA-2015-121006;Standard Class;1194.87;6
542;6063;4039;CA-2015-121006;Standard Class;1194.87;6
542;4769;4039;CA-2015-121006;Standard Class;1194.87;6
602;3703;3205;CA-2015-121167;Second Class;17.24;1
530;4286;3509;CA-2015-121286;Second Class;66.61;2
530;2162;3509;CA-2015-121286;Second Class;66.61;2
528;3737;4190;CA-2015-121573;Standard Class;840.71;3
528;7472;4190;CA-2015-121573;Standard Class;840.71;3
528;2974;4190;CA-2015-121573;Standard Class;840.71;3
604;7354;675;CA-2015-121629;Standard Class;998.85;1
165;3711;2000;CA-2015-121664;Standard Class;140.73;1
348;2800;2281;CA-2015-121727;Standard Class;10.72;1
40;1888;3142;CA-2015-121762;Standard Class;560.55;3
40;6667;3142;CA-2015-121762;Standard Class;560.55;3
40;6450;3142;CA-2015-121762;Standard Class;560.55;3
120;1744;2455;CA-2015-121769;Standard Class;172.11;1
139;4254;159;CA-2015-122070;Second Class;257.75;2
139;4041;159;CA-2015-122070;Second Class;257.75;2
591;1052;2000;CA-2015-122217;Standard Class;111.15;1
127;7452;2105;CA-2015-122336;Second Class;630.74;4
127;3688;2105;CA-2015-122336;Second Class;630.74;4
127;4371;2105;CA-2015-122336;Second Class;630.74;4
127;2183;2105;CA-2015-122336;Second Class;630.74;4
43;3323;3199;CA-2015-122567;Standard Class;9.04;2
43;1893;3199;CA-2015-122567;Standard Class;9.04;2
593;903;291;CA-2015-122588;Second Class;52.96;1
305;2791;58;CA-2015-122679;Standard Class;19.68;1
619;7918;3412;CA-2015-122749;Standard Class;479.96;1
384;7354;4032;CA-2015-122882;Standard Class;539.07;4
384;866;4032;CA-2015-122882;Standard Class;539.07;4
384;6180;4032;CA-2015-122882;Standard Class;539.07;4
384;7894;4032;CA-2015-122882;Standard Class;539.07;4
448;1734;4263;CA-2015-122931;Standard Class;2358.67;6
448;4907;4263;CA-2015-122931;Standard Class;2358.67;6
448;6408;4263;CA-2015-122931;Standard Class;2358.67;6
448;1721;4263;CA-2015-122931;Standard Class;2358.67;6
448;2614;4263;CA-2015-122931;Standard Class;2358.67;6
448;4612;4263;CA-2015-122931;Standard Class;2358.67;6
260;2764;3749;CA-2015-123064;First Class;5.24;1
387;1941;4299;CA-2015-123127;Standard Class;16.78;1
282;7458;3199;CA-2015-123225;First Class;586.33;2
282;4914;3199;CA-2015-123225;First Class;586.33;2
352;2530;1194;CA-2015-123253;Second Class;3.91;1
361;6863;1736;CA-2015-123260;Standard Class;176.80;1
294;444;176;CA-2015-123295;Same Day;259.13;1
484;3485;4293;CA-2015-123316;Standard Class;7.75;1
538;3711;2803;CA-2015-123323;Standard Class;123.14;1
438;6121;2121;CA-2015-123344;Standard Class;211.96;1
30;7808;1507;CA-2015-123400;Standard Class;199.29;2
30;2974;1507;CA-2015-123400;Standard Class;199.29;2
17;1827;1439;CA-2015-123477;Second Class;64.86;1
537;4254;4513;CA-2015-123498;First Class;100.39;2
537;2966;4513;CA-2015-123498;First Class;100.39;2
238;7389;2996;CA-2015-123855;Standard Class;139.80;1
658;2540;3894;CA-2015-123925;Second Class;40.05;1
118;1408;3596;CA-2015-124023;First Class;8.96;1
645;1126;3879;CA-2015-124079;Standard Class;93.17;2
645;3368;3879;CA-2015-124079;Standard Class;93.17;2
657;376;4219;CA-2015-124247;Standard Class;1403.92;1
494;6735;4491;CA-2015-124394;Second Class;130.75;2
494;3703;4491;CA-2015-124394;Second Class;130.75;2
201;6129;3104;CA-2015-124429;Same Day;926.44;2
201;1626;3104;CA-2015-124429;Same Day;926.44;2
291;1819;4358;CA-2015-124464;Standard Class;39.48;1
332;1055;2918;CA-2015-124478;Standard Class;1109.72;5
332;4147;2918;CA-2015-124478;Standard Class;1109.72;5
332;7486;2918;CA-2015-124478;Standard Class;1109.72;5
332;7211;2918;CA-2015-124478;Standard Class;1109.72;5
332;1999;2918;CA-2015-124478;Standard Class;1109.72;5
429;2544;4247;CA-2015-124513;Standard Class;66.03;1
154;7239;998;CA-2015-124618;Second Class;479.98;1
246;5996;1434;CA-2015-124646;First Class;663.75;2
246;6054;1434;CA-2015-124646;First Class;663.75;2
363;7421;807;CA-2015-124688;First Class;1812.01;3
363;1691;807;CA-2015-124688;First Class;1812.01;3
363;1108;807;CA-2015-124688;First Class;1812.01;3
570;1243;3104;CA-2015-124702;Standard Class;867.74;2
570;1659;3104;CA-2015-124702;Standard Class;867.74;2
312;6943;1895;CA-2015-124709;Second Class;238.00;1
328;1539;1902;CA-2015-124723;Standard Class;489.23;1
596;4513;2883;CA-2015-124730;Same Day;414.63;5
596;3038;2883;CA-2015-124730;Same Day;414.63;5
596;7675;2883;CA-2015-124730;Same Day;414.63;5
596;4547;2883;CA-2015-124730;Same Day;414.63;5
596;3062;2883;CA-2015-124730;Same Day;414.63;5
354;7378;268;CA-2015-124737;Standard Class;424.37;6
354;5017;268;CA-2015-124737;Standard Class;424.37;6
354;5191;268;CA-2015-124737;Standard Class;424.37;6
354;6575;268;CA-2015-124737;Standard Class;424.37;6
354;1215;268;CA-2015-124737;Standard Class;424.37;6
354;4741;268;CA-2015-124737;Standard Class;424.37;6
284;5092;3030;CA-2015-124807;Second Class;59.69;2
284;6948;3030;CA-2015-124807;Second Class;59.69;2
448;4450;2784;CA-2015-124856;Second Class;1609.32;4
448;5050;2784;CA-2015-124856;Second Class;1609.32;4
448;823;2784;CA-2015-124856;Second Class;1609.32;4
448;6239;2784;CA-2015-124856;Second Class;1609.32;4
446;5180;2556;CA-2015-125136;Standard Class;106.94;2
446;5078;2556;CA-2015-125136;Standard Class;106.94;2
184;451;3710;CA-2015-125150;Standard Class;232.88;1
377;4519;122;CA-2015-125171;Same Day;14.40;1
426;1810;547;CA-2015-125514;First Class;68.71;3
426;2077;547;CA-2015-125514;First Class;68.71;3
426;4748;547;CA-2015-125514;First Class;68.71;3
621;6054;3344;CA-2015-125542;First Class;521.22;2
621;4056;3344;CA-2015-125542;First Class;521.22;2
551;3646;3151;CA-2015-125556;Second Class;876.73;2
551;7482;3151;CA-2015-125556;Second Class;876.73;2
322;5004;533;CA-2015-125612;Standard Class;163.62;3
322;6290;533;CA-2015-125612;Standard Class;163.62;3
322;6524;533;CA-2015-125612;Standard Class;163.62;3
579;5156;3795;CA-2015-125682;First Class;9.96;1
398;607;901;CA-2015-125731;Standard Class;1508.76;2
398;4196;901;CA-2015-125731;Standard Class;1508.76;2
37;1063;3433;CA-2015-125759;First Class;14.56;1
533;7326;4773;CA-2015-125829;Standard Class;1729.41;5
533;3044;4773;CA-2015-125829;Standard Class;1729.41;5
533;4805;4773;CA-2015-125829;Standard Class;1729.41;5
533;7482;4773;CA-2015-125829;Standard Class;1729.41;5
533;1601;4773;CA-2015-125829;Standard Class;1729.41;5
422;71;3307;CA-2015-125997;First Class;3519.37;6
422;341;3307;CA-2015-125997;First Class;3519.37;6
422;4601;3307;CA-2015-125997;First Class;3519.37;6
422;2096;3307;CA-2015-125997;First Class;3519.37;6
422;7830;3307;CA-2015-125997;First Class;3519.37;6
422;7871;3307;CA-2015-125997;First Class;3519.37;6
250;6608;641;CA-2015-126032;Standard Class;86.37;1
385;3967;4352;CA-2015-126193;Standard Class;321.97;3
385;3117;4352;CA-2015-126193;Standard Class;321.97;3
385;4317;4352;CA-2015-126193;Standard Class;321.97;3
359;3397;2145;CA-2015-126200;Standard Class;38.06;2
359;3374;2145;CA-2015-126200;Standard Class;38.06;2
407;3820;2803;CA-2015-126277;Second Class;2.50;1
674;4805;3038;CA-2015-126333;Standard Class;5.18;1
324;2275;4714;CA-2015-126361;Second Class;2126.03;6
324;7700;4714;CA-2015-126361;Second Class;2126.03;6
324;6168;4714;CA-2015-126361;Second Class;2126.03;6
324;3521;4714;CA-2015-126361;Second Class;2126.03;6
324;2086;4714;CA-2015-126361;Second Class;2126.03;6
324;4980;4714;CA-2015-126361;Second Class;2126.03;6
392;564;3972;CA-2015-126403;Second Class;2304.37;4
392;5024;3972;CA-2015-126403;Second Class;2304.37;4
392;5761;3972;CA-2015-126403;Second Class;2304.37;4
392;5837;3972;CA-2015-126403;Second Class;2304.37;4
423;5752;1947;CA-2015-126480;Standard Class;8.56;1
371;2722;2889;CA-2015-126522;Second Class;53.94;1
447;975;3667;CA-2015-126683;Second Class;2354.98;2
447;1652;3667;CA-2015-126683;Second Class;2354.98;2
311;528;2658;CA-2015-126760;Standard Class;1891.31;4
311;7514;2658;CA-2015-126760;Standard Class;1891.31;4
311;1341;2658;CA-2015-126760;Standard Class;1891.31;4
311;7169;2658;CA-2015-126760;Standard Class;1891.31;4
691;765;4807;CA-2015-126802;Standard Class;38.97;1
523;4907;4263;CA-2015-126907;Standard Class;15.69;1
232;5237;3682;CA-2015-126963;Same Day;36.54;1
338;1265;1865;CA-2015-127012;Standard Class;76.28;3
338;4436;1865;CA-2015-127012;Standard Class;76.28;3
338;2705;1865;CA-2015-127012;Standard Class;76.28;3
592;6180;2011;CA-2015-127131;Standard Class;721.47;4
592;3989;2011;CA-2015-127131;Standard Class;721.47;4
592;5821;2011;CA-2015-127131;Standard Class;721.47;4
592;5171;2011;CA-2015-127131;Standard Class;721.47;4
177;734;1980;CA-2015-127159;First Class;34.79;1
191;542;2592;CA-2015-127166;Second Class;186.90;4
191;4200;2592;CA-2015-127166;Second Class;186.90;4
191;3028;2592;CA-2015-127166;Second Class;186.90;4
191;5103;2592;CA-2015-127166;Second Class;186.90;4
620;7447;966;CA-2015-127187;Standard Class;129.98;1
421;6356;2338;CA-2015-127299;Standard Class;2692.32;2
421;7280;2338;CA-2015-127299;Standard Class;2692.32;2
699;4254;917;CA-2015-127383;Standard Class;49.56;1
595;6780;2972;CA-2015-127446;Standard Class;1273.62;6
595;4525;2972;CA-2015-127446;Standard Class;1273.62;6
595;1494;2972;CA-2015-127446;Standard Class;1273.62;6
595;4464;2972;CA-2015-127446;Standard Class;1273.62;6
595;4995;2972;CA-2015-127446;Standard Class;1273.62;6
595;776;2972;CA-2015-127446;Standard Class;1273.62;6
430;4547;3245;CA-2015-127488;Second Class;4.60;1
176;2132;513;CA-2015-127523;Standard Class;35.91;1
555;1118;4352;CA-2015-127558;First Class;803.04;3
555;7071;4352;CA-2015-127558;First Class;803.04;3
555;6524;4352;CA-2015-127558;First Class;803.04;3
442;6239;1044;CA-2015-127586;Standard Class;310.12;1
38;3606;3391;CA-2015-127614;Standard Class;1508.13;3
38;1696;3391;CA-2015-127614;Standard Class;1508.13;3
38;6743;3391;CA-2015-127614;Standard Class;1508.13;3
304;2463;1624;CA-2015-127691;Standard Class;165.94;2
304;6917;1624;CA-2015-127691;Standard Class;165.94;2
78;5569;3726;CA-2015-127859;Second Class;126.62;1
299;5642;2105;CA-2015-127866;First Class;602.43;4
299;2626;2105;CA-2015-127866;First Class;602.43;4
299;6595;2105;CA-2015-127866;First Class;602.43;4
299;6063;2105;CA-2015-127866;First Class;602.43;4
373;2511;901;CA-2015-127936;First Class;21.24;1
59;3639;262;CA-2015-127964;Standard Class;161.07;3
59;8037;262;CA-2015-127964;Standard Class;161.07;3
59;3955;262;CA-2015-127964;Standard Class;161.07;3
105;2032;1;CA-2015-128055;Standard Class;726.54;2
105;3918;1;CA-2015-128055;Standard Class;726.54;2
572;5111;90;CA-2015-128062;Second Class;5.88;1
244;2428;1114;CA-2015-128146;Standard Class;1326.69;2
244;8013;1114;CA-2015-128146;Standard Class;1326.69;2
564;71;1881;CA-2015-128209;Standard Class;6160.61;2
564;3142;1881;CA-2015-128209;Standard Class;6160.61;2
91;2596;714;CA-2015-128237;Standard Class;92.36;4
91;2694;714;CA-2015-128237;Standard Class;92.36;4
91;6915;714;CA-2015-128237;Standard Class;92.36;4
91;2177;714;CA-2015-128237;Standard Class;92.36;4
543;3659;3336;CA-2015-128524;First Class;2158.69;3
543;6930;3336;CA-2015-128524;First Class;2158.69;3
543;2040;3336;CA-2015-128524;First Class;2158.69;3
479;4090;328;CA-2015-128538;Standard Class;7.64;1
554;6497;4065;CA-2015-128622;Second Class;10.95;1
388;7250;4673;CA-2015-128839;Standard Class;254.97;2
388;4354;4673;CA-2015-128839;Standard Class;254.97;2
119;4762;3983;CA-2015-128846;Standard Class;752.92;2
119;7857;3983;CA-2015-128846;Standard Class;752.92;2
557;4182;3532;CA-2015-128888;Standard Class;604.65;1
321;5050;1819;CA-2015-128986;Second Class;93.02;1
581;3052;3743;CA-2015-129091;Standard Class;1022.61;4
581;2031;3743;CA-2015-129091;Standard Class;1022.61;4
581;4262;3743;CA-2015-129091;Standard Class;1022.61;4
581;4134;3743;CA-2015-129091;Standard Class;1022.61;4
524;3076;2769;CA-2015-129147;Standard Class;609.43;3
524;7557;2769;CA-2015-129147;Standard Class;609.43;3
524;7495;2769;CA-2015-129147;Standard Class;609.43;3
345;5127;2512;CA-2015-129168;Standard Class;15.55;1
301;2936;1986;CA-2015-129189;Standard Class;751.88;4
301;727;1986;CA-2015-129189;Standard Class;751.88;4
301;1791;1986;CA-2015-129189;Standard Class;751.88;4
301;4219;1986;CA-2015-129189;Standard Class;751.88;4
632;4695;4468;CA-2015-129364;Standard Class;265.78;8
632;6462;4468;CA-2015-129364;Standard Class;265.78;8
632;5107;4468;CA-2015-129364;Standard Class;265.78;8
632;7840;4468;CA-2015-129364;Standard Class;265.78;8
632;3100;4468;CA-2015-129364;Standard Class;265.78;8
632;7105;4468;CA-2015-129364;Standard Class;265.78;8
632;4538;4468;CA-2015-129364;Standard Class;265.78;8
632;5990;4468;CA-2015-129364;Standard Class;265.78;8
198;5445;1379;CA-2015-129574;First Class;48.40;1
644;4041;2541;CA-2015-129819;Second Class;12.39;1
286;3619;71;CA-2015-129924;Standard Class;706.06;2
286;1751;71;CA-2015-129924;Standard Class;706.06;2
650;566;1474;CA-2015-129938;Second Class;445.80;1
10;734;4386;CA-2015-130092;First Class;9.94;1
188;6582;4543;CA-2015-130155;First Class;34.20;1
155;4578;2460;CA-2015-130274;First Class;21.56;1
58;2007;4039;CA-2015-130421;Standard Class;176.77;1
103;2719;4557;CA-2015-130428;Same Day;1142.16;3
103;3223;4557;CA-2015-130428;Same Day;1142.16;3
103;501;4557;CA-2015-130428;Same Day;1142.16;3
381;4563;4750;CA-2015-130449;First Class;100.36;2
381;946;4750;CA-2015-130449;First Class;100.36;2
646;3408;994;CA-2015-130575;First Class;9.26;1
243;7932;4474;CA-2015-130624;First Class;697.32;3
243;5622;4474;CA-2015-130624;First Class;697.32;3
243;1893;4474;CA-2015-130624;First Class;697.32;3
190;5914;2972;CA-2015-130673;Second Class;108.44;4
190;4826;2972;CA-2015-130673;Second Class;108.44;4
190;7105;2972;CA-2015-130673;Second Class;108.44;4
190;1236;2972;CA-2015-130673;Second Class;108.44;4
509;3471;6;CA-2015-130729;Standard Class;34.27;1
5;5273;2880;CA-2015-130813;Second Class;19.44;1
563;4164;732;CA-2015-130869;Standard Class;7.08;1
351;6553;2425;CA-2015-130918;Second Class;7.63;1
694;2658;2524;CA-2015-130960;Standard Class;9.84;1
383;1427;4485;CA-2015-131002;Second Class;1040.19;5
383;7389;4485;CA-2015-131002;Second Class;1040.19;5
383;4805;4485;CA-2015-131002;Second Class;1040.19;5
383;3016;4485;CA-2015-131002;Second Class;1040.19;5
383;1385;4485;CA-2015-131002;Second Class;1040.19;5
54;4427;4079;CA-2015-131009;Standard Class;574.19;4
54;6054;4079;CA-2015-131009;Standard Class;574.19;4
54;903;4079;CA-2015-131009;Standard Class;574.19;4
54;334;4079;CA-2015-131009;Standard Class;574.19;4
612;1000;4620;CA-2015-131051;Standard Class;58.20;1
101;21;1780;CA-2015-131247;Standard Class;205.66;1
287;369;901;CA-2015-131310;Standard Class;134.40;2
287;3585;901;CA-2015-131310;Standard Class;134.40;2
147;7529;216;CA-2015-131387;First Class;1679.96;1
334;1041;2848;CA-2015-131450;Standard Class;2049.81;4
334;7714;2848;CA-2015-131450;Standard Class;2049.81;4
334;7237;2848;CA-2015-131450;Standard Class;2049.81;4
334;2153;2848;CA-2015-131450;Standard Class;2049.81;4
613;7591;4474;CA-2015-131527;Standard Class;95.96;1
315;4071;861;CA-2015-131541;Same Day;193.15;3
315;1256;861;CA-2015-131541;Same Day;193.15;3
315;4299;861;CA-2015-131541;Same Day;193.15;3
694;3639;245;CA-2015-131800;Standard Class;158.38;2
694;2128;245;CA-2015-131800;Standard Class;158.38;2
33;4606;3385;CA-2015-131905;First Class;321.56;3
33;7901;3385;CA-2015-131905;First Class;321.56;3
33;7583;3385;CA-2015-131905;First Class;321.56;3
211;2049;1445;CA-2015-131926;Second Class;3745.63;5
211;4753;1445;CA-2015-131926;Second Class;3745.63;5
211;5667;1445;CA-2015-131926;Second Class;3745.63;5
211;6164;1445;CA-2015-131926;Second Class;3745.63;5
211;618;1445;CA-2015-131926;Second Class;3745.63;5
416;7343;2048;CA-2015-131947;Standard Class;318.29;6
416;2362;2048;CA-2015-131947;Standard Class;318.29;6
416;7150;2048;CA-2015-131947;Standard Class;318.29;6
416;2224;2048;CA-2015-131947;Standard Class;318.29;6
416;5483;2048;CA-2015-131947;Standard Class;318.29;6
416;4818;2048;CA-2015-131947;Standard Class;318.29;6
483;4206;2929;CA-2015-132010;First Class;389.74;4
483;3438;2929;CA-2015-132010;First Class;389.74;4
483;6335;2929;CA-2015-132010;First Class;389.74;4
483;6759;2929;CA-2015-132010;First Class;389.74;4
532;3020;4441;CA-2015-132227;Standard Class;52.06;1
441;247;2577;CA-2015-132451;First Class;604.99;2
441;5782;2577;CA-2015-132451;First Class;604.99;2
387;6740;1902;CA-2015-132500;Standard Class;49.98;1
465;3840;248;CA-2015-132542;Second Class;15.36;1
225;1747;1754;CA-2015-132612;Second Class;1441.30;1
420;6022;3006;CA-2015-132787;Standard Class;92.52;1
469;6005;2227;CA-2015-132801;Standard Class;107.44;1
616;6729;2666;CA-2015-132864;Standard Class;119.80;1
675;2073;313;CA-2015-132913;First Class;13.97;1
405;7112;2365;CA-2015-132962;First Class;267.55;2
405;5562;2365;CA-2015-132962;First Class;267.55;2
148;6667;1420;CA-2015-132983;Standard Class;159.98;1
346;849;1439;CA-2015-133158;Second Class;358.69;2
346;2966;1439;CA-2015-133158;Second Class;358.69;2
111;2446;3259;CA-2015-133228;Standard Class;84.83;2
111;1348;3259;CA-2015-133228;Standard Class;84.83;2
216;2520;558;CA-2015-133270;First Class;13.36;1
283;3556;3093;CA-2015-133305;Standard Class;67.40;2
283;5243;3093;CA-2015-133305;Standard Class;67.40;2
50;5171;4013;CA-2015-133354;First Class;19.44;1
245;3185;4474;CA-2015-133389;Same Day;8.22;1
101;6262;1310;CA-2015-133424;Standard Class;60.24;2
101;4587;1310;CA-2015-133424;Standard Class;60.24;2
671;2607;2653;CA-2015-133543;Standard Class;11.76;1
700;5517;2645;CA-2015-133592;Standard Class;2846.22;5
700;630;2645;CA-2015-133592;Standard Class;2846.22;5
700;4;2645;CA-2015-133592;Standard Class;2846.22;5
700;6831;2645;CA-2015-133592;Standard Class;2846.22;5
700;5389;2645;CA-2015-133592;Standard Class;2846.22;5
535;6909;4338;CA-2015-133634;Standard Class;47.79;1
321;1741;644;CA-2015-133690;First Class;221.35;2
321;2088;644;CA-2015-133690;First Class;221.35;2
425;1896;2929;CA-2015-133704;Standard Class;64.15;2
425;3223;2929;CA-2015-133704;Standard Class;64.15;2
226;6625;1086;CA-2015-133753;Second Class;142.34;3
226;7405;1086;CA-2015-133753;Second Class;142.34;3
226;2436;1086;CA-2015-133753;Second Class;142.34;3
569;3265;3255;CA-2015-133809;Second Class;21.39;2
569;8049;3255;CA-2015-133809;Second Class;21.39;2
623;5072;3920;CA-2015-133830;Standard Class;90.58;3
623;2554;3920;CA-2015-133830;Standard Class;90.58;3
623;4354;3920;CA-2015-133830;Standard Class;90.58;3
228;2677;949;CA-2015-133851;Standard Class;30.46;2
228;6491;949;CA-2015-133851;Standard Class;30.46;2
151;925;2824;CA-2015-134061;Standard Class;17.46;1
26;5985;3300;CA-2015-134103;Standard Class;240.50;2
26;5038;3300;CA-2015-134103;Standard Class;240.50;2
323;5713;3142;CA-2015-134215;Standard Class;617.12;3
323;6901;3142;CA-2015-134215;Standard Class;617.12;3
323;1883;3142;CA-2015-134215;Standard Class;617.12;3
274;7199;1645;CA-2015-134278;First Class;559.99;1
522;2418;3749;CA-2015-134313;Standard Class;2027.14;2
522;7610;3749;CA-2015-134313;Standard Class;2027.14;2
666;638;4655;CA-2015-134551;Standard Class;732.31;3
666;5413;4655;CA-2015-134551;Standard Class;732.31;3
666;2169;4655;CA-2015-134551;Standard Class;732.31;3
135;1565;4386;CA-2015-134572;Second Class;1190.53;3
135;1744;4386;CA-2015-134572;Second Class;1190.53;3
135;6417;4386;CA-2015-134572;Second Class;1190.53;3
